"Row.names","logFC_TNF","AveExpr_TNF","t_TNF","P.Value_TNF","adj.P.Val_TNF","B_TNF","logFC_ROSI","AveExpr_ROSI","t_ROSI","P.Value_ROSI","adj.P.Val_ROSI","B_ROSI"
"0610005C13Rik",-3.28945351174634,0.0305207680701036,-5.99627932221152,7.28293857140987e-07,2.8153377872049e-06,5.81384933006118,3.055608951936,0.0305207680701036,5.70430364295536,1.78150951662047e-06,1.16315712656825e-05,4.74742719589526
"0610040B10Rik",-0.499008452774206,3.24389274234058,-3.46332366147727,0.00140507880458233,0.00306586272174261,-2.00044105473731,0.411205475509925,3.24389274234058,3.0233623615395,0.00461036541370174,0.0128043999884306,-2.89117194006283
"1110019D14Rik",-0.933996258346903,3.0578023009352,-5.9209368079439,9.17259679467426e-07,3.48416925252952e-06,5.19403486155798,0.64894518379233,3.0578023009352,4.22830454055688,0.000156172901409799,0.000647864940517867,0.380718737798873
"1110020A21Rik",-1.84200466615904,1.07394482115884,-4.90823849623763,2.03024245714555e-05,6.09486018050972e-05,2.63934320593886,1.01172752130224,1.07394482115884,2.64373385460216,0.0121082066465086,0.0293512681355063,-3.12130683799967
"1110046J04Rik",1.3789205072613,0.415051776378426,3.9746192122085,0.000328406366972248,0.00079641075386199,-0.0596274338542058,-1.04614242955599,0.415051776378426,-3.50936909337918,0.00123623429541505,0.00408660471205008,-1.19880257495617
"1500011B03Rik",0.501778877700479,4.68911963024885,5.09954723609905,1.13407290421261e-05,3.56984848556573e-05,2.1953692644472,-0.39742401145274,4.68911963024885,-4.37863110066364,9.99957593093874e-05,0.000440041017654663,0.265681397616155
"1700018L02Rik",-0.668314154345028,1.41767425759732,-2.42314380290906,0.020594573020657,0.0349302433147945,-3.96142254413061,0.628543890437269,1.41767425759732,2.47478585639847,0.0182252954734731,0.0415576106590071,-3.65633629663249
"1700020L24Rik",-2.50998065123928,1.93990503777984,-8.91020494852791,1.34309190114889e-10,9.54566159623769e-10,14.1671217131726,2.22138546667591,1.93990503777984,8.02607828243342,1.66628745110109e-09,1.97974414381578e-08,11.6268611639656
"1700056E22Rik",-1.10853011166415,3.63684254165057,-6.19957411621831,3.91144471472855e-07,1.56679366831246e-06,5.92617548679311,0.737770343451548,3.63684254165057,4.21541861888574,0.000162228726772955,0.000671334450532207,0.230465201452204
"1700080G18Rik",-1.61513561947968,1.85938962012966,-7.14577364707191,2.2320640725405e-08,1.09861877045611e-07,9.19233150105796,1.45332800877567,1.85938962012966,6.59790929166485,1.16322215610304e-07,9.45158057693089e-07,7.63540547855083
"1700085D22Rik",-1.31021835898485,1.30737305827915,-3.99732312400637,0.000307430142444631,0.000749392731521023,0.0122178239583661,1.07765842049098,1.30737305827915,3.3752927443297,0.00179149307181513,0.00567105856218805,-1.4499613469279
"1700086O06Rik",-1.59879440899842,3.1193721517566,-7.87930408850939,2.55377421032345e-09,1.47116348307598e-08,11.0746129380462,0.584001637626339,3.1193721517566,2.7103045845008,0.0102684437603924,0.0255476801950885,-3.49123515849932
"1700096K18Rik",-1.32009219277201,4.43505191924507,-10.5982570073974,1.44463726067606e-12,1.41913658629943e-11,18.3046166260344,0.641286353597727,4.43505191924507,5.057827337445,1.28789970645195e-05,6.98925516868448e-05,2.52877226703384
