"GeneID","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Trappc2b","Trappc2b",0.281673282495859,4.658591057363,2.88456146549848,0.00660872510478842,0.0268490836040956,-3.24929167879472
"Rnf38","Rnf38",-0.335620716897987,3.40387072479089,-2.78865105040876,0.00843650341353806,0.0329255267194582,-3.25121344783675
"Fam241a","Fam241a",0.279901962783888,5.17000291037277,2.91568333174912,0.0061002478727548,0.0251031476814653,-3.2528904816672
"Nfs1","Nfs1",0.190676819704593,5.97776297442267,3.00516438819673,0.00483535073511152,0.0207294578389701,-3.25443147934802
"Selenon","Selenon",-0.203541105299386,4.74528189976625,-2.93807279541778,0.0057574062093439,0.0239259874807465,-3.25541685154294
"Arrb2","Arrb2",-0.24858407009862,3.62442394809517,-2.8655414522411,0.00693875598564314,0.0279732415497774,-3.25846792597102
"S100a13","S100a13",0.277747438271044,7.12675919992489,3.04137726955218,0.00439740011475022,0.0192721123899789,-3.25847860895117
"Cr1l","Cr1l",-0.232614445382524,5.67011825355497,-3.00702539321102,0.00481187608169751,0.0206588478936926,-3.25889177045512
"Ndufs8","Ndufs8",0.19633400164161,7.1821507309174,3.04208485023555,0.00438922799578374,0.019257758235127,-3.26194961545088
"Atoh8","Atoh8",0.668071046532775,2.30671025243976,2.58326428783821,0.0140386183054761,0.0495149831892396,-3.26240113536005
"Fkbpl","Fkbpl",0.331116071626043,4.50535352392946,2.86263590213108,0.00699051060187283,0.0281481379115685,-3.26903401560759
"Xrcc5","Xrcc5",-0.295475614043616,3.07610880299244,-2.81579476065008,0.00787631724337791,0.031088922996779,-3.27123220317066
"Rhobtb1","Rhobtb1",0.260822509654433,5.16084656668845,2.96447540560322,0.00537638737025757,0.0226214758182235,-3.27155973744772
"Parm1","Parm1",0.255378355931588,6.88775718596561,3.04300003114068,0.0043786794951726,0.0192257762128941,-3.27603653138584
"Aqp1","Aqp1",-0.332297278480513,5.66452954927855,-3.00709346197375,0.00481101950502834,0.0206588478936926,-3.27728961221772
"Serpinb8","Serpinb8",-0.449768721805338,2.83869623822096,-2.72693701105787,0.00985112506777859,0.0373349095887092,-3.27824174325563
"Psmb10","Psmb10",-0.247602712962454,7.13672283605431,-3.07310383728373,0.00404475534993969,0.0180347783894892,-3.27876197354791
"Cers6","Cers6",-0.210519098400946,4.66579322878868,-2.9377027970839,0.00576292173839128,0.0239404755878663,-3.27895681565355
"Abcb10","Abcb10",0.231038868562755,5.02230698678789,2.91840491066326,0.00605757286582117,0.0249623627911136,-3.28583246448383
"Kctd13","Kctd13",0.372205974523475,3.76905240451546,2.77833950066729,0.00865888071551668,0.0335266866407489,-3.28596802659764
"Kmt5c","Kmt5c",0.461920430525022,3.43194588181865,2.72217252365791,0.00996903110370869,0.0376969964620369,-3.28708850772477
"Ric8a","Ric8a",-0.242291857745244,4.29409591577541,-2.9040593456533,0.00628571047938244,0.0256805103734833,-3.28793249831692
"Mrps27","Mrps27",0.298472999529129,4.3516540514234,2.85863413088351,0.00706238309895187,0.0283987715751309,-3.29396679180987
"Cog8","Cog8",0.237992427762588,5.09099115731875,2.94591493196157,0.00564166455534727,0.0235112534171625,-3.29592697786042
"Ift57","Ift57",-0.285023396626918,3.48182911720208,-2.84929804688525,0.00723275757969547,0.0289457509922819,-3.29593059340585
"Parp10","Parp10",-0.324092862914746,4.58770251750249,-2.91961398348523,0.00603870435456974,0.0248933032757561,-3.306259831162
"Ufd1","Ufd1",0.189307106307867,6.78919056712838,3.01760047207049,0.00468050978172966,0.0202495982416012,-3.3065710476434
"Stx4a","Stx4a",-0.169763084976892,6.29239780889607,-3.00884372186271,0.00478904356604866,0.0205982996690638,-3.30832141130154
"Cd109","Cd109",-0.387762256547322,3.11489833836083,-2.74398596743274,0.00943974294208481,0.0360537673132783,-3.31019511166361
"Apaf1","Apaf1",-0.381101792796682,1.99957423424267,-2.6325363807861,0.0124460718177051,0.045139488258618,-3.31077390700641
"Ube4a","Ube4a",0.305394301894143,3.70513425522764,2.79153312326994,0.00837530747360612,0.0327408474398956,-3.31106920966302
"Prune2","Prune2",-0.623899011026038,1.84100472479095,-2.59821533932698,0.0135365916752182,0.0481183213571029,-3.31205913764743
"mt-Tl2","mt-Tl2",0.367822589981321,3.31374833865645,2.80849704219027,0.00802341368918766,0.0315744612091514,-3.3121583967585
"Cdc27","Cdc27",0.192123434483519,5.17829321976696,2.9102485655555,0.00618631195074746,0.0253512012486692,-3.31345695880526
"Coa3","Coa3",0.226596219598004,6.10161776840846,2.98342568494015,0.00511767797616421,0.0216876310211154,-3.31351237784353
"Lpin3","Lpin3",-0.513043073256168,1.15890173880108,-2.62330108376204,0.0127312564238934,0.0458295324087095,-3.31408683297058
"Sema3b","Sema3b",-0.461349386893392,2.34102632719077,-2.62562474807227,0.0126589399295023,0.0456379261143753,-3.31436410131832
"Mta1","Mta1",-0.196010509280226,6.39436222769369,-3.01370476249674,0.00472850472209153,0.0203974035507261,-3.31471088303719
"Klc4","Klc4",0.287219140235545,4.95624833411723,2.87854690276833,0.00671146423191394,0.027205726748686,-3.32326193158576
"Hspbap1","Hspbap1",-0.510211161978462,1.59262029852144,-2.58211073710227,0.0140780553352963,0.0495868137262315,-3.3251509321062
"Ube2r2","Ube2r2",-0.164829024896833,7.88601958438402,-3.03963702080918,0.00441756008409237,0.0193460927513444,-3.33036003266723
"Suox","Suox",0.398082982552263,3.30250120279019,2.74884327931871,0.00932549489343391,0.0357513969921879,-3.33802306683215
"Ptpn21","Ptpn21",-0.278405564150138,3.88574877747584,-2.85757999023086,0.00708143037885155,0.028465661195806,-3.33947976192577
"Mcee","Mcee",0.305306464164181,5.59389492852996,2.90616209244822,0.00625177365397986,0.0255839145229464,-3.34091626672024
"Mt1","Mt1",-0.221002266284009,11.960994670816,-3.08278239746116,0.00394261516707934,0.0176452498349637,-3.34212013224173
"Fubp1","Fubp1",-0.186133170326571,6.59122843105958,-3.01491848112809,0.004713502211166,0.0203475664424941,-3.34436100142136
"Npc2","Npc2",-0.224696817197735,10.6661957617237,-3.07179355613799,0.00405877390590018,0.0180836157635235,-3.34456394547466
"Grb14","Grb14",-0.366626844568392,2.78474202998767,-2.75460891864373,0.00919155130260736,0.0353115995663177,-3.34692611866484
"Mterf2","Mterf2",0.430045409279422,3.11419445022911,2.65757877542297,0.0117021748885713,0.0430533142024726,-3.34794994803001
"Parp11","Parp11",-0.337226240720584,4.98191754338332,-2.9247131991676,0.00595973256744382,0.0246021430478314,-3.34810593876164
"Mga","Mga",-0.274226001797377,5.00165137740051,-2.92767025165834,0.00591438185544692,0.0244548486347136,-3.34810750203685
"Rbm15","Rbm15",0.259024389454124,4.11325675962911,2.82396462761302,0.00771462962246496,0.0305529373232097,-3.35086788425965
"Cdca7","Cdca7",0.316587789105115,2.70114637426762,2.74768384450608,0.00935264836911495,0.0358150059296902,-3.35534976323876
"Tex2","Tex2",0.197943243519197,5.53268279359269,2.95035879842497,0.00557705226949999,0.0232831078115927,-3.35706351847341
"Slc43a3","Slc43a3",-0.238022823250109,5.6018805581043,-2.99208813635034,0.00500336385051512,0.0212801947488168,-3.36009289063989
"Smndc1","Smndc1",-0.238606395722718,5.81585421399428,-2.97241520168946,0.00526652973588946,0.0222364618768905,-3.36217753938473
"Mark4","Mark4",-0.254856890661882,4.61563765353638,-2.87159742989735,0.00683203564291318,0.0276042316832499,-3.3638740874551
"Tiam1","Tiam1",-0.415343174819317,2.0645366371167,-2.67105081567366,0.0113191954906065,0.041942169723045,-3.37116749471289
"Cfap210","Cfap210",-0.388197410247864,2.90253161507472,-2.68756119254229,0.0108656646205489,0.0405546065147851,-3.37512353195723
"Acp2","Acp2",-0.22050493005899,5.70937498063082,-2.94790494610984,0.00561264391285139,0.0234051329965921,-3.37996271134063
"Tpx2","Tpx2",-0.369209667375529,4.17562377245899,-2.87323773942322,0.00680339521806531,0.0275073532497377,-3.38174682053597
"Nthl1","Nthl1",-0.399897414054097,2.1677273525495,-2.61895948607954,0.012867396532733,0.0461988874903177,-3.3826523854159
"Fbxl6","Fbxl6",0.344630532565158,4.01847957492973,2.80496147129299,0.0080955965118292,0.0318054770717818,-3.38338725027897
"Hacd3","Hacd3",0.24911368378225,5.20910151383682,2.90773522473617,0.00622649690337017,0.0254981639937387,-3.39027988381612
"Zfp90","Zfp90",-0.403574427696652,2.37340358947876,-2.65455734216968,0.0117896961019566,0.0432777954607605,-3.39222464615062
"Abhd13","Abhd13",0.262684231599234,4.70566379665245,2.85398781569628,0.00714669897864462,0.0286889263525176,-3.39359218690043
"Sypl1","Sypl1",0.173374516314955,6.72760689079864,2.98125990161974,0.00514664074614916,0.0217947119609001,-3.39824339570774
"Kctd3","Kctd3",0.322863642274366,4.02751291835886,2.74863906453499,0.00933027219350285,0.0357513969921879,-3.40455565704999
"Eef1d","Eef1d",-0.267166267643925,7.30566119466258,-3.00227860699889,0.0048719655071161,0.0208409895043349,-3.4048336443707
"Ank","Ank",0.179502255490421,6.19721667112318,2.95057835735173,0.00557387806433392,0.0232780932400041,-3.40776590871765
"Dag1","Dag1",0.220049960739548,8.51231458828217,3.01828598262099,0.00467211201915473,0.020228101872289,-3.41172933465097
