"GeneID","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Aatk","Aatk",2.89098157592575,5.85772098658407,18.4065596096924,8.61425898239451e-20,2.44509818772887e-17,34.8559354846217
"Prxl2a","Prxl2a",1.30563100488175,8.09205425627944,18.1040998161163,1.47115877838487e-19,3.94471165167834e-17,34.51986219793
"Mrap","Mrap",1.4272798257973,8.07062263077504,17.9118971146432,2.07495192140178e-19,5.44006283748849e-17,34.1776756998403
"Aqp7","Aqp7",2.19423299601804,5.83825060852768,17.837629462968,2.37171795133351e-19,6.08294095431146e-17,33.976931678035
"Fabp5","Fabp5",1.57715272750808,9.10989841520825,17.7976382543279,2.54920493762394e-19,6.39904677746536e-17,33.9571398957338
"Pde3b","Pde3b",1.56376903441455,6.9506902352664,17.7239233077131,2.91289487135774e-19,7.15965285255804e-17,33.8741961505354
"Me1","Me1",1.35697021317551,7.72248085423048,17.6646395797436,3.24374110829361e-19,7.81013420319347e-17,33.7362495471589
"Mmd","Mmd",1.67566763088504,7.57433155936717,17.4346704209108,4.93718685737312e-19,1.14213589300565e-16,33.3342182735621
"Pdk2","Pdk2",1.65284239908305,5.47780248954758,17.4206701991882,5.06579625854116e-19,1.14935123573593e-16,33.297108135671
"Cavin1","Cavin1",0.887696213424809,10.8158054833082,17.4393458581161,4.89498650518014e-19,1.14213589300565e-16,33.2662562001719
"Pfkl","Pfkl",0.851318784658288,8.8640338299879,17.3695822583206,5.56495793810042e-19,1.21584025469831e-16,33.158074714928
"Pnpla8","Pnpla8",0.768796292078166,7.47599576543416,17.1871097564906,7.79869117664291e-19,1.64301711610773e-16,32.8546693708852
"Acat2","Acat2",1.07007725536285,8.63598171751904,17.1891044090883,7.76985638493517e-19,1.64301711610773e-16,32.8331426757665
"Kcnk3","Kcnk3",1.79117121490622,7.83819461387537,17.1638298573216,8.14344936650591e-19,1.68555115133398e-16,32.8227090244201
"Dgat1","Dgat1",1.33725305814439,8.56358589611708,17.152586020524,8.31551773020322e-19,1.69149100311961e-16,32.7801643575389
"Sfxn1","Sfxn1",1.17522723939373,9.05169973657737,17.0550028313539,9.97467450319809e-19,1.96135349647885e-16,32.5781387778755
"Aco2","Aco2",0.994671038966423,9.52021266967581,16.9989168269633,1.10782423903958e-18,2.14264104462113e-16,32.4662112620797
"Pim3","Pim3",1.12117568548352,8.81471492312565,16.8328820686589,1.51382996452768e-18,2.88067192282219e-16,32.166233443432
"Pck1","Pck1",4.69805722788197,6.36685372500627,17.0968486578761,9.22516561449729e-19,1.844720405421e-16,32.1552915343867
"Acadm","Acadm",1.02894403791997,7.95967438645952,16.80788851614,1.58701452089549e-18,2.97199957421031e-16,32.1349920497815
"Clstn3","Clstn3",3.56698870065632,4.70475297299598,17.3946826533147,5.31370281838621e-19,1.18285029908152e-16,32.0957877703339
"Selenop","Selenop",1.01597309138988,8.87834275822716,16.7938178534816,1.62980055062386e-18,3.00443545254068e-16,32.0848570168733
"Prkar2b","Prkar2b",1.06642059058706,9.02071313188924,16.7800801156597,1.67271502845968e-18,3.03610644704112e-16,32.0564390347014
"Lpin1","Lpin1",1.3320086777396,7.95743175751424,16.75826633981,1.7432509839011e-18,3.11619319819169e-16,32.050380886125
"Aldh1a7","Aldh1a7",1.61018538772661,7.65976635355903,16.7410334591745,1.80112481342316e-18,3.17159261921887e-16,32.0294823018624
"Bscl2","Bscl2",1.40911565854363,6.07456068815994,16.5948733750578,2.37850534986152e-18,4.12670678200974e-16,31.7884741308113
"Coq9","Coq9",1.0336376763365,6.77093300751916,16.5751833200689,2.46965141353564e-18,4.22274599665123e-16,31.7244845412672
"Sort1","Sort1",1.30913064608332,6.93676809188356,16.4561990474112,3.10203394426005e-18,5.08302728810834e-16,31.4997545528786
"Abhd5","Abhd5",1.24331586106188,7.68631474599112,16.460483969536,3.0766018635658e-18,5.08302728810834e-16,31.4753383264573
"Mfge8","Mfge8",1.20475535620131,7.92416902409804,16.4682004269403,3.03134013312966e-18,5.08302728810834e-16,31.4526932283959
"Pcx","Pcx",1.19874015926197,8.77380577965792,16.2527154881003,4.59476105240743e-18,7.4258891638771e-16,31.0492650282717
